2636560
2299460
2237440
3452920
3443060
4766880
4129420
3474760
2968960
3202220
4719620
3320820
3774360
4786160
4481060
4628740
4926080
5126540
5195620
5803820
6525080
5915820
6170420
6471160
7188880
7568460
8256760
8260640
9009760
8821220
8896740
9125260
9576260
9899340
10318240
10606100
10783720
11217020
11563180
12546400
12182680
13429680
13068960
13108040
13634340
14008980
15401920
15212260
15222040
16715860
23172640
18033340
18215140
29651720
28175940
20457820
28710780
20221960
21590300
23150460
24103280
22037280
22720200
23970220
24655440
33995180
47056060
25077600
25247440
26483120
30971840
26957360
27439520
29333640
32693100
33603260
55414140
31384840
30004180
30960460
54949680
32530740
33285800
33159060
33236640
34277300
34963760
64652680
50180540
37685700
39561320
39572620
37315840
38375940
38481340
38351380
39339560
40928680
42362140
57009100
